e2e_latency,client_id,round
0.5532937049865723,19,1
0.6091482639312744,19,2
0.45491671562194824,19,3
0.5953819751739502,19,4
0.5676274299621582,19,5
0.615156888961792,19,6
0.6018795967102051,19,7
0.6402542591094971,19,8
0.5069382190704346,19,9
0.4690277576446533,19,10
0.3821702003479004,19,11
0.5430727005004883,19,12
0.532954216003418,19,13
0.6817188262939453,19,14
0.6984031200408936,19,15
0.7063283920288086,19,16
0.7428028583526611,19,17
0.5739660263061523,19,18
0.5036919116973877,19,19
0.7548186779022217,19,20
0.7333567142486572,19,21
0.30293774604797363,19,22
0.5459628105163574,19,23
0.5732874870300293,19,24
0.8147580623626709,19,25
0.5564658641815186,19,26
0.6051745414733887,19,27
0.5775351524353027,19,28
0.5491883754730225,19,29
0.5159401893615723,19,30
0.7061207294464111,19,31
0.4357326030731201,19,32
0.5225076675415039,19,33
0.4627518653869629,19,34
0.5261330604553223,19,35
0.5155370235443115,19,36
0.624253511428833,19,37
0.6262547969818115,19,38
0.5367755889892578,19,39
0.520089864730835,19,40
0.4623126983642578,19,41
0.4359729290008545,19,42
0.5794079303741455,19,43
0.841961145401001,19,44
0.5206966400146484,19,45
0.6257896423339844,19,46
0.511451005935669,19,47
0.5073966979980469,19,48
0.6059980392456055,19,49
0.5653979778289795,19,50
0.3832285404205322,6,1
0.44864654541015625,6,2
0.5435378551483154,6,3
0.46288228034973145,6,4
0.6144773960113525,6,5
0.6359028816223145,6,6
1.3342316150665283,6,7
0.9213716983795166,6,8
0.4713554382324219,6,9
0.6220896244049072,6,10
0.5055572986602783,6,11
1.3374671936035156,6,12
0.6818273067474365,6,13
0.25403928756713867,6,14
0.5185284614562988,6,15
0.6317594051361084,6,16
0.60868239402771,6,17
0.5679666996002197,6,18
0.25222110748291016,6,19
0.535764217376709,6,20
0.6471586227416992,6,21
0.4755830764770508,6,22
0.623626708984375,6,23
0.42321205139160156,6,24
1.0965116024017334,6,25
0.5140609741210938,6,26
0.609687328338623,6,27
0.521176815032959,6,28
0.9964630603790283,6,29
0.22706198692321777,6,30
0.5850238800048828,6,31
0.4723479747772217,6,32
0.48688292503356934,6,33
0.6692056655883789,6,34
0.49729323387145996,6,35
0.6141252517700195,6,36
0.5853533744812012,6,37
0.5546507835388184,6,38
0.4698333740234375,6,39
0.2357163429260254,6,40
0.7319388389587402,6,41
0.6923425197601318,6,42
0.5793824195861816,6,43
0.47475624084472656,6,44
0.6082725524902344,6,45
0.5549695491790771,6,46
0.5218348503112793,6,47
0.6379859447479248,6,48
0.5668377876281738,6,49
0.5512697696685791,6,50
0.8498706817626953,30,1
0.5365443229675293,30,2
0.39813828468322754,30,3
0.597787618637085,30,4
0.9327654838562012,30,5
0.5164475440979004,30,6
0.5484564304351807,30,7
0.6666712760925293,30,8
0.5438768863677979,30,9
0.7248203754425049,30,10
0.62752366065979,30,11
1.5025930404663086,30,12
0.5853431224822998,30,13
0.5935008525848389,30,14
0.5213849544525146,30,15
0.5429873466491699,30,16
0.6018574237823486,30,17
0.5839433670043945,30,18
0.5654397010803223,30,19
0.3292853832244873,30,20
0.504723072052002,30,21
0.8438117504119873,30,22
0.5627908706665039,30,23
0.9212589263916016,30,24
0.566871166229248,30,25
0.6545991897583008,30,26
0.4694197177886963,30,27
0.4779200553894043,30,28
0.5383293628692627,30,29
0.5181171894073486,30,30
0.45866990089416504,30,31
0.49848294258117676,30,32
0.608832836151123,30,33
0.5809459686279297,30,34
0.5202963352203369,30,35
0.7984645366668701,30,36
0.40395689010620117,30,37
0.5217225551605225,30,38
0.5024757385253906,30,39
0.47905564308166504,30,40
0.5056357383728027,30,41
0.40903377532958984,30,42
0.7194104194641113,30,43
0.4685633182525635,30,44
0.5301120281219482,30,45
0.47234082221984863,30,46
0.5778028964996338,30,47
0.6216824054718018,30,48
0.40075182914733887,30,49
0.5894927978515625,30,50
0.9834725856781006,27,1
0.49753618240356445,27,2
0.4736897945404053,27,3
0.6953005790710449,27,4
0.6994893550872803,27,5
0.5561342239379883,27,6
0.5477821826934814,27,7
0.9277994632720947,27,8
0.722761869430542,27,9
0.7010829448699951,27,10
0.9936385154724121,27,11
0.27997303009033203,27,12
1.1254799365997314,27,13
0.5280230045318604,27,14
0.5059545040130615,27,15
0.5722472667694092,27,16
0.5515825748443604,27,17
0.767488956451416,27,18
1.1014208793640137,27,19
0.6608388423919678,27,20
0.679893970489502,27,21
0.259885311126709,27,22
0.9002032279968262,27,23
0.5306799411773682,27,24
0.247483491897583,27,25
0.4922349452972412,27,26
0.5979852676391602,27,27
0.6549472808837891,27,28
0.4773285388946533,27,29
0.5593662261962891,27,30
0.4628145694732666,27,31
0.6235580444335938,27,32
0.4787583351135254,27,33
0.5927073955535889,27,34
0.36684322357177734,27,35
0.5381951332092285,27,36
0.4716501235961914,27,37
0.4627993106842041,27,38
0.34158897399902344,27,39
0.4157705307006836,27,40
0.24564218521118164,27,41
0.7183198928833008,27,42
0.46164870262145996,27,43
0.5953965187072754,27,44
0.9047422409057617,27,45
0.6824159622192383,27,46
0.6434652805328369,27,47
0.5792837142944336,27,48
0.4318256378173828,27,49
0.5702929496765137,27,50
0.40278100967407227,1,1
0.5767991542816162,1,2
0.5632059574127197,1,3
0.6117749214172363,1,4
0.5363218784332275,1,5
0.6876161098480225,1,6
0.5900018215179443,1,7
0.6545243263244629,1,8
0.5820331573486328,1,9
0.5107440948486328,1,10
0.8704550266265869,1,11
0.47942590713500977,1,12
0.7574818134307861,1,13
0.5420374870300293,1,14
0.793419361114502,1,15
0.7987134456634521,1,16
0.7485041618347168,1,17
0.5295455455780029,1,18
0.6290585994720459,1,19
0.6065154075622559,1,20
0.6605279445648193,1,21
0.6001570224761963,1,22
0.5787274837493896,1,23
0.627089262008667,1,24
0.6807873249053955,1,25
0.4784102439880371,1,26
0.28027796745300293,1,27
0.7705538272857666,1,28
0.916201114654541,1,29
0.9321432113647461,1,30
0.5704195499420166,1,31
0.2574625015258789,1,32
0.6103067398071289,1,33
0.6639382839202881,1,34
0.548569917678833,1,35
0.6499993801116943,1,36
0.7544665336608887,1,37
0.46283745765686035,1,38
0.4813840389251709,1,39
0.5390512943267822,1,40
0.5412874221801758,1,41
0.5260500907897949,1,42
0.4811704158782959,1,43
0.4958534240722656,1,44
0.8627932071685791,1,45
0.6847124099731445,1,46
0.4927022457122803,1,47
0.5135970115661621,1,48
0.5982224941253662,1,49
0.22003912925720215,1,50
0.5781431198120117,18,1
0.5942630767822266,18,2
0.5089881420135498,18,3
0.7903687953948975,18,4
0.7521731853485107,18,5
0.6712322235107422,18,6
0.5446064472198486,18,7
0.6902287006378174,18,8
1.4578990936279297,18,9
0.5422463417053223,18,10
0.724205732345581,18,11
0.41190528869628906,18,12
0.9242637157440186,18,13
0.4953312873840332,18,14
0.5513842105865479,18,15
0.6070284843444824,18,16
0.5430207252502441,18,17
0.4594075679779053,18,18
0.5567874908447266,18,19
1.0384955406188965,18,20
0.5346395969390869,18,21
0.8081793785095215,18,22
0.5952107906341553,18,23
0.5551831722259521,18,24
0.5375161170959473,18,25
0.5147669315338135,18,26
0.545189619064331,18,27
0.5368947982788086,18,28
0.44770312309265137,18,29
0.548969030380249,18,30
0.4966120719909668,18,31
0.48966288566589355,18,32
0.8745379447937012,18,33
0.6253759860992432,18,34
0.7184369564056396,18,35
0.5447278022766113,18,36
0.4555997848510742,18,37
0.5303902626037598,18,38
0.5556454658508301,18,39
0.5012848377227783,18,40
0.4216196537017822,18,41
0.5331282615661621,18,42
0.72216796875,18,43
0.5607872009277344,18,44
0.48835086822509766,18,45
0.5486469268798828,18,46
0.6397600173950195,18,47
0.6046335697174072,18,48
0.6096959114074707,18,49
0.4907500743865967,18,50
0.3655686378479004,0,1
0.4748244285583496,0,2
0.5947775840759277,0,3
0.465104341506958,0,4
0.6890060901641846,0,5
0.6623833179473877,0,6
1.907597541809082,0,7
0.381030797958374,0,8
0.7012031078338623,0,9
0.5377926826477051,0,10
0.8787105083465576,0,11
1.2498068809509277,0,12
0.667651891708374,0,13
0.8639447689056396,0,14
0.5466427803039551,0,15
0.5475258827209473,0,16
0.6191692352294922,0,17
0.530620813369751,0,18
0.6337828636169434,0,19
0.5649962425231934,0,20
0.5191559791564941,0,21
0.550877571105957,0,22
0.7215311527252197,0,23
0.5618317127227783,0,24
0.29087042808532715,0,25
0.519763708114624,0,26
0.23301053047180176,0,27
0.6595239639282227,0,28
0.3550753593444824,0,29
0.5678296089172363,0,30
0.5542943477630615,0,31
0.45272350311279297,0,32
0.5270707607269287,0,33
0.5168700218200684,0,34
0.4777216911315918,0,35
0.29449462890625,0,36
0.7576730251312256,0,37
0.7087688446044922,0,38
0.5413942337036133,0,39
0.9585628509521484,0,40
0.5171444416046143,0,41
0.805262565612793,0,42
0.6252350807189941,0,43
0.4686410427093506,0,44
0.5089471340179443,0,45
0.5908288955688477,0,46
0.5973472595214844,0,47
0.5420551300048828,0,48
0.4644482135772705,0,49
0.7840366363525391,0,50
0.6472599506378174,16,1
0.32921767234802246,16,2
0.5161023139953613,16,3
1.6295897960662842,16,4
0.7545065879821777,16,5
0.5299363136291504,16,6
0.7704653739929199,16,7
0.47926974296569824,16,8
0.5836944580078125,16,9
0.5404369831085205,16,10
0.5552284717559814,16,11
0.7393357753753662,16,12
0.6384603977203369,16,13
0.26440906524658203,16,14
0.3127889633178711,16,15
0.5099449157714844,16,16
0.6469378471374512,16,17
0.5263049602508545,16,18
0.5827701091766357,16,19
0.5784530639648438,16,20
0.6998724937438965,16,21
0.5282101631164551,16,22
0.6456079483032227,16,23
0.6094756126403809,16,24
0.5086958408355713,16,25
0.7633969783782959,16,26
0.6721880435943604,16,27
0.5630466938018799,16,28
0.5106279850006104,16,29
0.5697665214538574,16,30
1.3298871517181396,16,31
0.6542336940765381,16,32
0.5078513622283936,16,33
0.5168707370758057,16,34
0.5397646427154541,16,35
0.6195287704467773,16,36
0.4343099594116211,16,37
0.6863512992858887,16,38
0.48944687843322754,16,39
0.5340273380279541,16,40
0.5989439487457275,16,41
0.4917113780975342,16,42
0.8046839237213135,16,43
0.5188689231872559,16,44
0.5833926200866699,16,45
0.6327495574951172,16,46
0.6938531398773193,16,47
0.720482587814331,16,48
0.5678775310516357,16,49
0.6009399890899658,16,50
0.5369997024536133,15,1
0.581108808517456,15,2
0.46521544456481934,15,3
0.5332531929016113,15,4
0.2850821018218994,15,5
0.5796537399291992,15,6
0.7098476886749268,15,7
0.5313749313354492,15,8
0.7801282405853271,15,9
0.5864315032958984,15,10
0.686967134475708,15,11
0.5317296981811523,15,12
0.6008899211883545,15,13
0.6609890460968018,15,14
0.8142504692077637,15,15
0.43030309677124023,15,16
0.5780379772186279,15,17
0.5151693820953369,15,18
1.014366865158081,15,19
0.5795810222625732,15,20
0.6574978828430176,15,21
0.49373435974121094,15,22
1.5841188430786133,15,23
0.5653653144836426,15,24
0.5397732257843018,15,25
0.6751513481140137,15,26
0.5081961154937744,15,27
0.6319773197174072,15,28
0.4883871078491211,15,29
0.606257438659668,15,30
0.49231433868408203,15,31
0.44345855712890625,15,32
0.7046449184417725,15,33
0.5724947452545166,15,34
0.6173713207244873,15,35
0.595008373260498,15,36
0.4479358196258545,15,37
0.5216803550720215,15,38
0.4967799186706543,15,39
0.4874272346496582,15,40
0.49096202850341797,15,41
0.4423041343688965,15,42
1.2274196147918701,15,43
0.4858839511871338,15,44
0.5590603351593018,15,45
0.6979281902313232,15,46
0.5423903465270996,15,47
0.5112841129302979,15,48
0.676694393157959,15,49
0.7857837677001953,15,50
0.3968238830566406,2,1
0.46749448776245117,2,2
0.5719084739685059,2,3
0.48188018798828125,2,4
0.5898537635803223,2,5
0.8574850559234619,2,6
0.5700914859771729,2,7
1.3075361251831055,2,8
0.5629997253417969,2,9
0.6380038261413574,2,10
0.5287983417510986,2,11
0.6466174125671387,2,12
0.6302945613861084,2,13
0.25258851051330566,2,14
0.7517688274383545,2,15
0.8199300765991211,2,16
0.5901913642883301,2,17
0.5367112159729004,2,18
0.846534013748169,2,19
0.3011326789855957,2,20
0.6836390495300293,2,21
0.47257375717163086,2,22
0.8514764308929443,2,23
0.4889681339263916,2,24
0.5411465167999268,2,25
0.6155619621276855,2,26
0.608712911605835,2,27
0.8437709808349609,2,28
0.7397403717041016,2,29
0.49799036979675293,2,30
0.9131741523742676,2,31
0.45978260040283203,2,32
0.5126349925994873,2,33
1.3597569465637207,2,34
0.7091360092163086,2,35
0.5104081630706787,2,36
0.4595355987548828,2,37
0.866520881652832,2,38
0.4860801696777344,2,39
0.49357008934020996,2,40
0.6123054027557373,2,41
0.4755208492279053,2,42
0.569965124130249,2,43
0.4808049201965332,2,44
0.5462236404418945,2,45
0.29300856590270996,2,46
0.6245427131652832,2,47
0.7801167964935303,2,48
0.4753592014312744,2,49
0.5498552322387695,2,50
0.4752786159515381,11,1
0.9814450740814209,11,2
0.5797474384307861,11,3
0.6539721488952637,11,4
0.683664083480835,11,5
0.5290262699127197,11,6
0.5411381721496582,11,7
1.2137877941131592,11,8
0.656313419342041,11,9
0.49092531204223633,11,10
0.7455770969390869,11,11
0.9731295108795166,11,12
0.548088788986206,11,13
0.27288007736206055,11,14
0.5653848648071289,11,15
0.5198047161102295,11,16
0.5055477619171143,11,17
0.6052231788635254,11,18
0.8090665340423584,11,19
0.6837513446807861,11,20
0.5215816497802734,11,21
0.855999231338501,11,22
1.1110804080963135,11,23
0.5265474319458008,11,24
0.9316718578338623,11,25
0.5974557399749756,11,26
0.5412054061889648,11,27
0.9433882236480713,11,28
0.43524909019470215,11,29
0.48970603942871094,11,30
0.5815942287445068,11,31
0.28417158126831055,11,32
0.6003568172454834,11,33
0.5366041660308838,11,34
0.5898699760437012,11,35
0.486539363861084,11,36
0.4700322151184082,11,37
0.5079798698425293,11,38
0.6354484558105469,11,39
0.4833977222442627,11,40
0.39666247367858887,11,41
0.5554294586181641,11,42
0.6979854106903076,11,43
0.4632251262664795,11,44
1.0275766849517822,11,45
0.49334168434143066,11,46
0.4952237606048584,11,47
0.4616997241973877,11,48
0.5603921413421631,11,49
0.5572071075439453,11,50
0.7145683765411377,24,1
0.5188157558441162,24,2
0.4684164524078369,24,3
0.5404934883117676,24,4
0.7748575210571289,24,5
0.5513105392456055,24,6
0.7520060539245605,24,7
0.7871947288513184,24,8
0.33457398414611816,24,9
1.252711296081543,24,10
0.49261975288391113,24,11
0.5913069248199463,24,12
0.605266809463501,24,13
0.758399248123169,24,14
0.4780275821685791,24,15
1.4189238548278809,24,16
0.8579342365264893,24,17
0.5746676921844482,24,18
0.8068532943725586,24,19
0.4855189323425293,24,20
0.851142168045044,24,21
0.5182936191558838,24,22
0.5461738109588623,24,23
0.8297052383422852,24,24
0.807267427444458,24,25
0.7019524574279785,24,26
0.8420872688293457,24,27
0.5945239067077637,24,28
0.410813570022583,24,29
0.5061016082763672,24,30
0.616168737411499,24,31
0.6359519958496094,24,32
0.529691219329834,24,33
0.5930933952331543,24,34
0.480149507522583,24,35
0.45882368087768555,24,36
0.48064732551574707,24,37
0.6360876560211182,24,38
0.6278891563415527,24,39
0.5775890350341797,24,40
0.5377562046051025,24,41
0.5024120807647705,24,42
0.5840234756469727,24,43
0.5780189037322998,24,44
0.5321552753448486,24,45
0.5462851524353027,24,46
0.23288297653198242,24,47
0.4839954376220703,24,48
0.5836005210876465,24,49
0.4888310432434082,24,50
0.7751798629760742,25,1
0.4764735698699951,25,2
0.5315110683441162,25,3
0.5713322162628174,25,4
0.6403059959411621,25,5
0.5792920589447021,25,6
0.5700433254241943,25,7
1.2873315811157227,25,8
0.6159307956695557,25,9
0.6967780590057373,25,10
0.5812227725982666,25,11
0.7131383419036865,25,12
0.5815339088439941,25,13
0.6135284900665283,25,14
0.7194554805755615,25,15
0.6099724769592285,25,16
0.501448392868042,25,17
0.7578730583190918,25,18
1.6004796028137207,25,19
0.9076075553894043,25,20
0.48046040534973145,25,21
0.6703617572784424,25,22
0.5752527713775635,25,23
0.5871932506561279,25,24
0.5004372596740723,25,25
0.572460412979126,25,26
0.49155449867248535,25,27
0.538644552230835,25,28
0.3887484073638916,25,29
0.6478431224822998,25,30
0.5105009078979492,25,31
0.558060884475708,25,32
0.5923516750335693,25,33
0.5362644195556641,25,34
0.587348222732544,25,35
0.6487576961517334,25,36
0.4745790958404541,25,37
0.46225714683532715,25,38
0.5694882869720459,25,39
0.47135329246520996,25,40
0.551645040512085,25,41
0.9736881256103516,25,42
0.5532379150390625,25,43
0.5228517055511475,25,44
0.4707217216491699,25,45
0.5835983753204346,25,46
0.5205364227294922,25,47
0.47621631622314453,25,48
0.5577921867370605,25,49
0.6201503276824951,25,50
0.7321979999542236,23,1
0.5944740772247314,23,2
0.48491668701171875,23,3
0.6080384254455566,23,4
0.5952603816986084,23,5
0.7442500591278076,23,6
0.4891672134399414,23,7
0.8103055953979492,23,8
0.5050897598266602,23,9
0.661186933517456,23,10
0.5698060989379883,23,11
2.1274096965789795,23,12
0.5862314701080322,23,13
0.2648029327392578,23,14
0.5915815830230713,23,15
0.5884313583374023,23,16
0.5269455909729004,23,17
0.25357913970947266,23,18
0.5590641498565674,23,19
1.0056982040405273,23,20
0.458662748336792,23,21
0.5460810661315918,23,22
0.590106725692749,23,23
0.5152833461761475,23,24
0.5485048294067383,23,25
0.8421323299407959,23,26
0.745058536529541,23,27
0.5119733810424805,23,28
0.6371579170227051,23,29
0.4404921531677246,23,30
0.505204439163208,23,31
0.4703202247619629,23,32
0.5173373222351074,23,33
0.5613601207733154,23,34
1.0158405303955078,23,35
0.5574915409088135,23,36
0.43796658515930176,23,37
0.7142128944396973,23,38
0.511338472366333,23,39
0.6897361278533936,23,40
0.570540189743042,23,41
0.7448933124542236,23,42
0.5124964714050293,23,43
0.5649468898773193,23,44
0.6380157470703125,23,45
0.5728580951690674,23,46
0.6139047145843506,23,47
0.7714414596557617,23,48
0.4710824489593506,23,49
0.656975269317627,23,50
0.81719970703125,26,1
0.5750987529754639,26,2
0.4131629467010498,26,3
0.6231405735015869,26,4
0.660752534866333,26,5
0.555687665939331,26,6
0.6247692108154297,26,7
0.7718753814697266,26,8
0.3484175205230713,26,9
1.251950740814209,26,10
0.5021839141845703,26,11
